Year	Month  Anamolyintemp   TotalErrvar
1985	8	-0.104161	0.004195
1985	9	-0.131705	0.004552
1985	10	-0.145726	0.004962
1985	11	0.071108	0.00532
1985	12	-0.041756	0.005629
1986	1	-0.094204	0.005554
1986	2	0.110577	0.007193
1986	3	-0.019051	0.004928
1986	4	0.091983	0.005479
1986	5	-0.026919	0.004479
1986	6	0.013637	0.004877
1986	7	-0.025444	0.004712
1986	8	-0.006652	0.004365
1986	9	-0.008045	0.004589
1986	10	0.036452	0.004932
1986	11	0.027006	0.005289
1986	12	-0.11033	0.005497
1987	1	0.174378	0.005424
1987	2	0.281054	0.007211
1987	3	0.206199	0.004872
1987	4	0.079664	0.005394
1987	5	0.324053	0.004429
1987	6	0.280643	0.004738
1987	7	0.480144	0.004563
1987	8	0.538536	0.004217
1987	9	0.509124	0.004502
1987	10	0.420545	0.005025
1987	11	0.519749	0.00539
1987	12	0.489394	0.005556
1988	1	0.417357	0.005505
1988	2	0.419019	0.00739
1988	3	0.406693	0.00487
1988	4	0.364234	0.00607
1988	5	0.327311	0.004518
1988	6	0.163711	0.004712
1988	7	0.142411	0.004346
1988	8	0.059968	0.004039
1988	9	0.06605		0.004406
1988	10	-0.029135	0.004857
1988	11	-0.06288	0.005586
1988	12	-0.117649	0.005528
1989	1	-0.258806	0.005422
1989	2	-0.342269	0.007023
1989	3	-0.232539	0.004879
1989	4	-0.046995	0.006299
1989	5	-0.033151	0.004515
1989	6	0.02875		0.004677
1989	7	0.069528	0.004315
1989	8	0.022554	0.004032
1989	9	0.107853	0.004386
1989	10	0.018703	0.004837
1989	11	0.160107	0.005115
1989	12	0.086341	0.005493
1990	1	0.196782	0.00556
1990	2	0.103869	0.006444
1990	3	0.045427	0.00469
1990	4	0.184342	0.005693
1990	5	0.096803	0.004379
1990	6	0.135296	0.004409
1990	7	0.048469	0.004124
1990	8	0.161036	0.003867
1990	9	0.164211	0.004238
1990	10	0.222088	0.004529
1990	11	0.335791	0.004829
1990	12	0.3313		0.005303



